model,threshold,n,prevalence,harm,test_pos_rate,tp_rate,fp_rate,net_benefit,net_intervention_avoided
XGBoost_prob,0.0,715,0.2013986013986014,0.0,0.9370629370629371,0.19860139860139864,0.7384615384615384,0.19860139860139864,-inf
XGBoost_prob,0.01,715,0.2013986013986014,0.0,0.9370629370629371,0.19860139860139864,0.7384615384615384,0.19114219114219116,-0.21678321678321458
XGBoost_prob,0.02,715,0.2013986013986014,0.0,0.8657342657342657,0.1958041958041958,0.6699300699300699,0.18213215356072499,-0.14545454545454609
XGBoost_prob,0.03,715,0.2013986013986014,0.0,0.848951048951049,0.19300699300699303,0.6559440559440559,0.17272006344171295,-0.12867132867132852
XGBoost_prob,0.04,715,0.2013986013986014,0.0,0.8,0.19300699300699303,0.606993006993007,0.16771561771561774,-0.00979020979020939
XGBoost_prob,0.05,715,0.2013986013986014,0.0,0.7608391608391608,0.19020979020979023,0.5706293706293706,0.16017666543982334,0.015384615384615106
XGBoost_prob,0.06,715,0.2013986013986014,0.0,0.7314685314685314,0.18741258741258743,0.544055944055944,0.15268561226008037,0.03543123543123532
XGBoost_prob,0.07,715,0.2013986013986014,0.0,0.6923076923076923,0.18321678321678322,0.509090909090909,0.14489811264004812,0.04795204795204776
XGBoost_prob,0.08,715,0.2013986013986014,0.0,0.6531468531468532,0.17902097902097902,0.47412587412587415,0.1377926421404682,0.06713286713286665
XGBoost_prob,0.09,715,0.2013986013986014,0.0,0.6447552447552447,0.17902097902097902,0.4657342657342657,0.13295934834396372,0.10660450660450628
XGBoost_prob,0.1,715,0.2013986013986014,0.0,0.6055944055944056,0.17482517482517484,0.4307692307692308,0.12696192696192699,0.12867132867132883
XGBoost_prob,0.11,715,0.2013986013986014,0.0,0.579020979020979,0.17202797202797204,0.406993006993007,0.12172546554569028,0.15397329942784477
XGBoost_prob,0.12,715,0.2013986013986014,0.0,0.5762237762237762,0.17062937062937064,0.4055944055944055,0.11532104259376989,0.16736596736596737
XGBoost_prob,0.13,715,0.2013986013986014,0.0,0.5566433566433566,0.16223776223776226,0.3944055944055944,0.1033035929587654,0.1421194190424961
XGBoost_prob,0.14,715,0.2013986013986014,0.0,0.5454545454545454,0.16083916083916086,0.3846153846153846,0.09822735404130756,0.1648351648351649
XGBoost_prob,0.15,715,0.2013986013986014,0.0,0.5398601398601398,0.16083916083916086,0.37902097902097903,0.09395310571781161,0.18974358974358976
XGBoost_prob,0.16,715,0.2013986013986014,0.0,0.5300699300699301,0.15804195804195806,0.372027972027972,0.08717948717948719,0.198951048951049
XGBoost_prob,0.17,715,0.2013986013986014,0.0,0.5188811188811189,0.15524475524475526,0.3636363636363636,0.08076501811441572,0.20962566844919794
XGBoost_prob,0.18,715,0.2013986013986014,0.0,0.5104895104895105,0.15524475524475526,0.35524475524475524,0.07726419921541874,0.23310023310023295
XGBoost_prob,0.19,715,0.2013986013986014,0.0,0.4979020979020979,0.15244755244755245,0.34545454545454546,0.07141500474833809,0.24446080235553908
XGBoost_prob,0.2,715,0.2013986013986014,0.0,0.47412587412587415,0.14965034965034968,0.32447552447552447,0.06853146853146856,0.26713286713286716
XGBoost_prob,0.21,715,0.2013986013986014,0.0,0.46293706293706294,0.14685314685314685,0.31608391608391606,0.06283084004602993,0.27732267732267724
XGBoost_prob,0.22,715,0.2013986013986014,0.0,0.46153846153846156,0.14685314685314685,0.31468531468531463,0.058095750403442725,0.2905276541640177
XGBoost_prob,0.23,715,0.2013986013986014,0.0,0.46013986013986014,0.14685314685314685,0.31328671328671326,0.053273998728544186,0.3027059896625113
XGBoost_prob,0.24,715,0.2013986013986014,0.0,0.43916083916083914,0.14125874125874127,0.2979020979020979,0.04718439455281563,0.3102564102564102
XGBoost_prob,0.25,715,0.2013986013986014,0.0,0.43356643356643354,0.14125874125874127,0.29230769230769227,0.04382284382284385,0.32587412587412584
XGBoost_prob,0.26,715,0.2013986013986014,0.0,0.413986013986014,0.13706293706293707,0.2769230769230769,0.03976563976563978,0.33856912318450777
XGBoost_prob,0.27,715,0.2013986013986014,0.0,0.4111888111888112,0.13706293706293707,0.2741258741258741,0.03567391512596993,0.35053095053095057
XGBoost_prob,0.28,715,0.2013986013986014,0.0,0.406993006993007,0.1356643356643357,0.27132867132867133,0.030147630147630153,0.3582417582417582
XGBoost_prob,0.29,715,0.2013986013986014,0.0,0.4,0.13286713286713286,0.26713286713286716,0.023756525164975853,0.3636845912707981
XGBoost_prob,0.3,715,0.2013986013986014,0.0,0.365034965034965,0.12867132867132866,0.23636363636363633,0.02737262737262737,0.3925407925407925
XGBoost_prob,0.31,715,0.2013986013986014,0.0,0.36363636363636365,0.12867132867132866,0.23496503496503496,0.023107327455153523,0.4017595307917888
XGBoost_prob,0.32,715,0.2013986013986014,0.0,0.34825174825174826,0.1258741258741259,0.22237762237762237,0.021225832990538873,0.41573426573426575
XGBoost_prob,0.33,715,0.2013986013986014,0.0,0.34685314685314683,0.1258741258741259,0.22097902097902095,0.01703371255610063,0.4242848061029879
XGBoost_prob,0.34,715,0.2013986013986014,0.0,0.34545454545454546,0.1258741258741259,0.21958041958041957,0.01275694002966729,0.43241464417935
XGBoost_prob,0.35000000000000003,715,0.2013986013986014,0.0,0.3412587412587413,0.12447552447552448,0.21678321678321677,0.007746100053792365,0.43896103896103894
XGBoost_prob,0.36,715,0.2013986013986014,0.0,0.28251748251748254,0.1118881118881119,0.1706293706293706,0.01590909090909093,0.46884226884226876
